"data_kubun","info_num","category_cd_0","category_nm_0","category_cd_1","category_nm_1","category_cd_2","category_nm_2","publish_time","follow_up_num","limit_time","level","area_kubun","area_level_nm","info_kubun","title","short_statement","long_statement","area_level","area_cd_0","area_nm_0","area_cd_1","area_nm_1","area_cd_2","area_nm_2","area_cd_3","area_nm_3","area_cd_4","area_nm_4","area_cd_5","area_nm_5","attribute_1","attribute_2","reserve1","reserve2","reserve3","reserve4","reserve5","delete_flg","insert_datetime","insert_user_id","insert_business_id","update_datetime","update_user_id","update_business_id","update_count"
data,"00000017406538","0002",交通,"00020001",鉄道情報,"000200010005",平常運転,"2025-09-24 20:20:00","00000017406705",,"3","04","",D,中央本線[大月～塩尻] 平常運転,"20:20現在、ほぼ平常通り運転しています。","20:20現在、ほぼ平常通り運転しています。","3","1",日本,"05",中部,"0001",JR東日本,"0470",中央本線[大月～塩尻],"0","","0","",,,"20250924212022",,,,,0,"2025-09-24 19:48:46",RTM512,RTM512,"2025-09-24 21:20:46",RTM512,RTM512,3
data,"00000017406602","0002",交通,"00020001",鉄道情報,"000200010005",平常運転,"2025-09-24 22:45:00","00000017406979",,"3","04","",D,秋田新幹線 平常運転,"22:45現在、ほぼ平常通り運転しています。","22:45現在、ほぼ平常通り運転しています。","3","1",日本,"01",新幹線,"0001",JR東日本,"0006",秋田新幹線,"0","","0","",,,"20250924234519",,,,,0,"2025-09-24 20:21:46",RTM512,RTM512,"2025-09-24 23:45:47",RTM512,RTM512,4
data,"00000017406614","0002",交通,"00020001",鉄道情報,"000200010005",平常運転,"2025-09-24 21:40:00","00000017406845",,"3","04","",D,大阪メトロ千日前線 平常運転,"21:40現在、ほぼ平常通り運転しています。","21:40現在、ほぼ平常通り運転しています。","3","1",日本,"06",近畿,"0321",大阪メトロ,"0325",大阪メトロ千日前線,"0","","0","",,,"20250924224018",,,,,0,"2025-09-24 20:27:46",RTM512,RTM512,"2025-09-24 22:40:46",RTM512,RTM512,2
data,"00000017406626","0002",交通,"00020001",鉄道情報,"000200010005",平常運転,"2025-09-24 22:35:00","00000017406966",,"3","04","",D,奥羽本線[秋田～青森] 平常運転,"22:35現在、ほぼ平常通り運転しています。","22:35現在、ほぼ平常通り運転しています。","3","1",日本,"03",東北,"0001",JR東日本,"0456",奥羽本線[新庄～青森],"0457",奥羽本線[秋田～青森],"0","",,,"20250924233520",,,,,0,"2025-09-24 20:36:46",RTM512,RTM512,"2025-09-24 23:35:46",RTM512,RTM512,4
data,"00000017406643","0002",交通,"00020001",鉄道情報,"000200010005",平常運転,"2025-09-24 22:10:00","00000017406924",,"3","04","",D,東北本線[一ノ関～盛岡] 平常運転,"22:10現在、ほぼ平常通り運転しています。","22:10現在、ほぼ平常通り運転しています。","3","1",日本,"03",東北,"0001",JR東日本,"0016",東北本線[黒磯～盛岡],"0441",東北本線[一ノ関～盛岡],"0","",,,"20250924231021",,,,,0,"2025-09-24 20:42:46",RTM512,RTM512,"2025-09-24 23:10:46",RTM512,RTM512,2
data,"00000017406666","0002",交通,"00020001",鉄道情報,"000200010005",平常運転,"2025-09-24 21:10:00","00000017406792",,"3","04","",D,小海線 平常運転,"21:10現在、運転を再開し、ほぼ平常通り運転しています。","21:10現在、運転を再開し、ほぼ平常通り運転しています。","3","1",日本,"05",中部,"0001",JR東日本,"0471",小海線,"0","","0","",,,"20250924221016",,,,,0,"2025-09-24 20:58:46",RTM512,RTM512,"2025-09-24 22:10:46",RTM512,RTM512,2
data,"00000017406729","0002",交通,"00020001",鉄道情報,"000200010003",列車遅延,"2025-09-24 22:20:00","00000017407094",,"3","04","",D,高山本線[岐阜～猪谷] ダイヤ乱れ,高山駅での接続待ちの影響で、一部列車に遅れが出ています。,高山駅での接続待ちの影響で、一部列車に遅れが出ています。,"3","1",日本,"05",中部,"0007",JR東海,"0200",高山本線[岐阜～猪谷],"0","","0","",,,"20250925020031",,,,,0,"2025-09-24 21:35:46",RTM512,RTM512,"2025-09-25 02:00:46",RTM512,RTM512,2
data,"00000017406738","0002",交通,"00020001",鉄道情報,"000200010005",平常運転,"2025-09-24 21:55:00","00000017406869",,"3","04","",D,山陰本線[鳥取～益田] 平常運転,"21:55現在、ほぼ平常通り運転しています。","21:55現在、ほぼ平常通り運転しています。","3","1",日本,"08",中国,"0008",JR西日本,"0331",山陰本線[鳥取～下関],"0421",山陰本線[鳥取～益田],"0","",,,"20250924225522",,,,,0,"2025-09-24 21:43:46",RTM512,RTM512,"2025-09-24 22:55:46",RTM512,RTM512,2
data,"00000017406810","0002",交通,"00020001",鉄道情報,"000200010003",列車遅延,"2025-09-24 22:15:00","00000017407093",,"3","04","",D,東北新幹線 ダイヤ乱れ,秋田新幹線内で発生した動物支障の影響で、東京～盛岡駅間の上り線(東京方面行)の一部列車に遅れが出ています。,秋田新幹線内で発生した動物支障の影響で、東京～盛岡駅間の上り線(東京方面行)の一部列車に遅れが出ています。,"3","1",日本,"01",新幹線,"0001",JR東日本,"0001",東北新幹線,"0","","0","",,,"20250925020028",,,,,0,"2025-09-24 22:19:46",RTM512,RTM512,"2025-09-25 02:00:46",RTM512,RTM512,1
data,"00000017406837","0002",交通,"00020001",鉄道情報,"000200010002",運転再開,"2025-09-25 00:40:00","00000017407101",,"3","04","",D,高崎線 運転再開,上尾～北上尾駅間で発生した人身事故の影響で、運転を見合わせていましたが、00:40頃、運転を再開しました。なお、一部列車に遅れが出ています。,上尾～北上尾駅間で発生した人身事故の影響で、運転を見合わせていましたが、00:40頃、運転を再開しました。なお、一部列車に遅れが出ています。,"3","1",日本,"04",関東,"0001",JR東日本,"0048",高崎線,"0","","0","",,,"20250925020041",,,,,0,"2025-09-24 22:38:47",RTM512,RTM512,"2025-09-25 02:00:47",RTM512,RTM512,3
data,"00000017406838","0002",交通,"00020001",鉄道情報,"000200010004",運転状況,"2025-09-24 22:35:00","00000017407095",,"3","04","",D,湘南新宿ライン ダイヤ乱れ,高崎線内で発生した人身事故の影響で、一部列車に遅れや運転変更が出ています。,高崎線内で発生した人身事故の影響で、一部列車に遅れや運転変更が出ています。,"3","1",日本,"04",関東,"0001",JR東日本,"0025",湘南新宿ライン,"0","","0","",,,"20250925020033",,,,,0,"2025-09-24 22:38:47",RTM512,RTM512,"2025-09-25 02:00:47",RTM512,RTM512,1
data,"00000017406925","0002",交通,"00020001",鉄道情報,"000200010003",列車遅延,"2025-09-24 23:05:00","00000017407096",,"3","04","",D,福北ゆたか線 ダイヤ乱れ,"22:49頃、筑前山手～篠栗駅間で発生した動物支障の影響で、直方～博多駅間の一部列車に遅れが出ています。","22:49頃、筑前山手～篠栗駅間で発生した動物支障の影響で、直方～博多駅間の一部列車に遅れが出ています。","3","1",日本,"07",九州,"0386",JR九州,"0389",福北ゆたか線,"0","","0","",,,"20250925020034",,,,,0,"2025-09-24 23:11:46",RTM512,RTM512,"2025-09-25 02:00:47",RTM512,RTM512,1
data,"00000017406943","0002",交通,"00020001",鉄道情報,"000200010001",運転見合わせ,"2025-09-24 23:25:00","00000017407097",,"2","04","",D,指宿枕崎線 運転見合わせ,大雨の影響で、喜入～山川駅間の運転を見合わせています。,大雨の影響で、喜入～山川駅間の運転を見合わせています。,"2","1",日本,"07",九州,"0386",JR九州,"0535",指宿枕崎線,"0","","0","",,,"20250925020035",,,,,0,"2025-09-24 23:27:46",RTM512,RTM512,"2025-09-25 02:00:47",RTM512,RTM512,1
data,"00000017406967","0002",交通,"00020001",鉄道情報,"000200010003",列車遅延,"2025-09-25 00:10:00","00000017407098",,"3","04","",D,両毛線 ダイヤ乱れ,高崎線内で発生した人身事故の影響で、高崎～前橋駅間の一部列車に遅れが出ています。,高崎線内で発生した人身事故の影響で、高崎～前橋駅間の一部列車に遅れが出ています。,"3","1",日本,"04",関東,"0001",JR東日本,"0168",両毛線,"0","","0","",,,"20250925020036",,,,,0,"2025-09-24 23:36:46",RTM512,RTM512,"2025-09-25 02:00:47",RTM512,RTM512,2
data,"00000017407011","0002",交通,"00020001",鉄道情報,"000200010004",運転状況,"2025-09-25 00:10:00","00000017407099",,"3","04","",D,東急東横線 ダイヤ乱れ,東京メトロ副都心線内で発生したドア故障の影響で、一部列車に遅れや運休が出ています。,東京メトロ副都心線内で発生したドア故障の影響で、一部列車に遅れや運休が出ています。,"3","1",日本,"04",関東,"0112",東急電鉄,"0112",東急東横線,"0","","0","",,,"20250925020038",,,,,0,"2025-09-25 00:16:46",RTM512,RTM512,"2025-09-25 02:00:47",RTM512,RTM512,1
data,"00000017407014","0002",交通,"00020001",鉄道情報,"000200010003",列車遅延,"2025-09-25 00:25:00","00000017407100",,"3","04","",D,相鉄線 ダイヤ乱れ,東京メトロ副都心線内で発生したドア故障の影響で、一部列車に遅れが出ています。,東京メトロ副都心線内で発生したドア故障の影響で、一部列車に遅れが出ています。,"3","1",日本,"04",関東,"0125",相模鉄道,"0125",相鉄線,"0","","0","",,,"20250925020040",,,,,0,"2025-09-25 00:30:46",RTM512,RTM512,"2025-09-25 02:00:47",RTM512,RTM512,1
data,"00000017407310","0002",交通,"00020001",鉄道情報,"000200010005",平常運転,"2025-09-25 05:20:00","00000017407730",,"3","04","",D,京浜東北根岸線 平常運転,"05:20現在、ほぼ平常通り運転しています。","05:20現在、ほぼ平常通り運転しています。","3","1",日本,"04",関東,"0001",JR東日本,"0022",京浜東北根岸線,"0","","0","",,,"20250925062020",,,,,0,"2025-09-25 04:30:46",RTM512,RTM512,"2025-09-25 06:20:46",RTM512,RTM512,2
data,"00000017407489","0002",交通,"00020001",鉄道情報,"000200010004",運転状況,"2025-09-25 09:30:00","00000017408094",,"3","04","",N,呉線 ダイヤ乱れ,大雨の影響で、一部列車に遅れや運休が出ています。,大雨の影響で、一部列車に遅れや運休が出ています。,"3","1",日本,"08",中国,"0008",JR西日本,"0502",呉線,"0","","0","",,,"20250925093008",,,,,0,"2025-09-25 04:58:46",RTM512,RTM512,"2025-09-25 09:30:46",RTM512,RTM512,6
data,"00000017407597","0002",交通,"00020001",鉄道情報,"000200010005",平常運転,"2025-09-25 10:15:00","00000017408228",,"3","04","",N,岩徳線 平常運転,"10:15現在、ほぼ平常通り運転しています。","10:15現在、ほぼ平常通り運転しています。","3","1",日本,"08",中国,"0008",JR西日本,"0504",岩徳線,"0","","0","",,,"20250925101907",,,,,0,"2025-09-25 05:10:46",RTM512,RTM512,"2025-09-25 10:19:46",RTM512,RTM512,1
data,"00000017407635","0002",交通,"00020001",鉄道情報,"000200010005",平常運転,"2025-09-25 06:10:00","00000017407844",,"3","04","",D,中央線(快速)[東京～高尾] 平常運転,"06:10現在、ほぼ平常通り運転しています。","06:10現在、ほぼ平常通り運転しています。","3","1",日本,"04",関東,"0001",JR東日本,"0038",中央線(快速)[東京～高尾],"0","","0","",,,"20250925071019",,,,,0,"2025-09-25 05:21:46",RTM512,RTM512,"2025-09-25 07:10:46",RTM512,RTM512,2
data,"00000017407636","0002",交通,"00020001",鉄道情報,"000200010005",平常運転,"2025-09-25 05:20:00","00000017407731",,"3","04","",D,青梅線[立川～青梅] 平常運転,"05:20現在、ほぼ平常通り運転しています。","05:20現在、ほぼ平常通り運転しています。","3","1",日本,"04",関東,"0001",JR東日本,"0043",青梅線,"0043",青梅線[立川～青梅],"0","",,,"20250925062024",,,,,0,"2025-09-25 05:21:46",RTM512,RTM512,"2025-09-25 06:20:46",RTM512,RTM512,2
data,"00000017407664","0002",交通,"00020001",鉄道情報,"000200010005",平常運転,"2025-09-25 10:20:00","00000017408235",,"3","04","",N,大阪メトロ四つ橋線 平常運転,"10:20現在、ほぼ平常通り運転しています。","10:20現在、ほぼ平常通り運転しています。","3","1",日本,"06",近畿,"0321",大阪メトロ,"0323",大阪メトロ四つ橋線,"0","","0","",,,"20250925102307",,,,,0,"2025-09-25 05:36:46",RTM512,RTM512,"2025-09-25 10:23:46",RTM512,RTM512,1
data,"00000017407695","0002",交通,"00020001",鉄道情報,"000200010005",平常運転,"2025-09-25 08:20:00","00000017408068",,"3","04","",D,錦川鉄道線 平常運転,"08:20現在、ほぼ平常通り運転しています。","08:20現在、ほぼ平常通り運転しています。","3","1",日本,"08",中国,"0591",錦川鉄道,"0591",錦川鉄道線,"0","","0","",,,"20250925092013",,,,,0,"2025-09-25 06:02:46",RTM512,RTM512,"2025-09-25 09:20:46",RTM512,RTM512,2
data,"00000017407825","0002",交通,"00020001",鉄道情報,"000200010003",列車遅延,"2025-09-25 09:15:00","00000017408066",,"3","04","",N,阪急宝塚本線 ダイヤ乱れ,"06:50頃、庄内～服部天神駅間で発生した人身事故の影響で、列車に遅れが出ています。","06:50頃、庄内～服部天神駅間で発生した人身事故の影響で、列車に遅れが出ています。","3","1",日本,"06",近畿,"0306",阪急電鉄,"0311",阪急宝塚本線,"0","","0","",,,"20250925091912",,,,,0,"2025-09-25 07:04:46",RTM512,RTM512,"2025-09-25 09:19:49",RTM512,RTM512,3
data,"00000017407885","0002",交通,"00020001",鉄道情報,"000200010005",平常運転,"2025-09-25 08:30:00","00000017408095",,"3","04","",D,能勢電鉄線 平常運転,"08:30現在、ほぼ平常通り運転しています。","08:30現在、ほぼ平常通り運転しています。","3","1",日本,"06",近畿,"0370",能勢電鉄,"0370",能勢電鉄線,"0","","0","",,,"20250925093016",,,,,0,"2025-09-25 07:28:46",RTM512,RTM512,"2025-09-25 09:30:46",RTM512,RTM512,3
data,"00000017407902","0002",交通,"00020001",鉄道情報,"000200010005",平常運転,"2025-09-25 10:10:00","00000017408193",,"3","04","",N,山手線 平常運転,"10:10現在、ほぼ平常通り運転しています。","10:10現在、ほぼ平常通り運転しています。","3","1",日本,"04",関東,"0001",JR東日本,"0021",山手線,"0","","0","",,,"20250925101008",,,,,0,"2025-09-25 07:40:46",RTM512,RTM512,"2025-09-25 10:10:46",RTM512,RTM512,2
data,"00000017407903","0002",交通,"00020001",鉄道情報,"000200010004",運転状況,"2025-09-25 08:25:00","00000017407970",,"3","04","",N,京浜東北根岸線 ダイヤ乱れ,上野東京ライン内で発生した線路内立入の影響で、一部列車に遅れや運休が出ています。,上野東京ライン内で発生した線路内立入の影響で、一部列車に遅れや運休が出ています。,"3","1",日本,"04",関東,"0001",JR東日本,"0022",京浜東北根岸線,"0","","0","",,,"20250925082604",,,,,0,"2025-09-25 07:40:46",RTM512,RTM512,"2025-09-25 08:26:46",RTM512,RTM512,2
data,"00000017407904","0002",交通,"00020001",鉄道情報,"000200010004",運転状況,"2025-09-25 09:15:00","00000017408065",,"3","04","",N,高崎線 ダイヤ乱れ,上野東京ライン内で発生した線路内立入の影響で、列車に遅れが出ています。なお、東海道本線との直通運転を中止しています。,上野東京ライン内で発生した線路内立入の影響で、列車に遅れが出ています。なお、東海道本線との直通運転を中止しています。,"3","1",日本,"04",関東,"0001",JR東日本,"0048",高崎線,"0","","0","",,,"20250925091912",,,,,0,"2025-09-25 07:40:47",RTM512,RTM512,"2025-09-25 09:19:49",RTM512,RTM512,2
data,"00000017407905","0002",交通,"00020001",鉄道情報,"000200010004",運転状況,"2025-09-25 09:20:00","00000017408070",,"3","04","",N,京都丹後鉄道宮舞線・宮豊線 ダイヤ乱れ,峰山駅での信号関係点検の影響で、一部列車に遅れや運休が出ています。,峰山駅での信号関係点検の影響で、一部列車に遅れや運休が出ています。,"3","1",日本,"06",近畿,"0636",ウィラートレインズ,"0375",京都丹後鉄道宮舞線・宮豊線,"0","","0","",,,"20250925092207",,,,,0,"2025-09-25 07:44:46",RTM512,RTM512,"2025-09-25 09:22:46",RTM512,RTM512,1
data,"00000017407914","0002",交通,"00020001",鉄道情報,"000200010003",列車遅延,"2025-09-25 07:45:00","00000017407914",,"3","04","",N,常磐線[品川～水戸] ダイヤ乱れ,上野東京ライン内で発生した線路内立入の影響で、一部列車に遅れが出ています。,上野東京ライン内で発生した線路内立入の影響で、一部列車に遅れが出ています。,"3","1",日本,"04",関東,"0001",JR東日本,"0059",常磐線[品川～いわき],"0059",常磐線[品川～水戸],"0","",,,"20250925075107",,,,,0,"2025-09-25 07:51:47",RTM512,RTM512,,,,0
data,"00000017407916","0002",交通,"00020001",鉄道情報,"000200010003",列車遅延,"2025-09-25 07:45:00","00000017407916",,"3","04","",N,常磐線(快速)[品川～取手] ダイヤ乱れ,上野東京ライン内で発生した線路内立入の影響で、一部列車に遅れが出ています。,上野東京ライン内で発生した線路内立入の影響で、一部列車に遅れが出ています。,"3","1",日本,"04",関東,"0001",JR東日本,"0057",常磐線(快速)[品川～取手],"0","","0","",,,"20250925075113",,,,,0,"2025-09-25 07:51:47",RTM512,RTM512,,,,0
data,"00000017407917","0002",交通,"00020001",鉄道情報,"000200010004",運転状況,"2025-09-25 09:15:00","00000017408064",,"3","04","",N,宇都宮線[東京～宇都宮] ダイヤ乱れ,上野東京ライン内で発生した線路内立入の影響で、列車に遅れが出ています。なお、東海道本線との直通運転を中止しています。,上野東京ライン内で発生した線路内立入の影響で、列車に遅れが出ています。なお、東海道本線との直通運転を中止しています。,"3","1",日本,"04",関東,"0001",JR東日本,"0046",宇都宮線,"0046",宇都宮線[東京～宇都宮],"0","",,,"20250925091909",,,,,0,"2025-09-25 07:51:47",RTM512,RTM512,"2025-09-25 09:19:49",RTM512,RTM512,1
data,"00000017407918","0002",交通,"00020001",鉄道情報,"000200010004",運転状況,"2025-09-25 09:15:00","00000017408063",,"3","04","",N,東海道本線[東京～熱海] ダイヤ乱れ,上野東京ライン内で発生した線路内立入の影響で、列車に遅れが出ています。なお、宇都宮線・高崎線との直通運転を中止しています。,上野東京ライン内で発生した線路内立入の影響で、列車に遅れが出ています。なお、宇都宮線・高崎線との直通運転を中止しています。,"3","1",日本,"04",関東,"0001",JR東日本,"0027",東海道本線[東京～熱海],"0","","0","",,,"20250925091906",,,,,0,"2025-09-25 07:51:47",RTM512,RTM512,"2025-09-25 09:19:49",RTM512,RTM512,1
data,"00000017407919","0002",交通,"00020001",鉄道情報,"000200010005",平常運転,"2025-09-25 10:40:00","00000017408355",,"3","04","",N,成田線[我孫子～成田] 平常運転,"10:40現在、ほぼ平常通り運転しています。","10:40現在、ほぼ平常通り運転しています。","3","1",日本,"04",関東,"0001",JR東日本,"0067",成田線[我孫子～成田],"0","","0","",,,"20250925104005",,,,,0,"2025-09-25 07:51:47",RTM512,RTM512,"2025-09-25 10:40:46",RTM512,RTM512,3
data,"00000017407923","0002",交通,"00020001",鉄道情報,"000200010004",運転状況,"2025-09-25 09:30:00","00000017408098",,"3","04","",N,東海道本線[豊橋～米原] ダイヤ乱れ,愛知御津駅での信号関係点検の影響で、一部列車に遅れや運休が出ています。,愛知御津駅での信号関係点検の影響で、一部列車に遅れや運休が出ています。,"3","1",日本,"05",中部,"0007",JR東海,"0192",東海道本線[熱海～米原],"0193",東海道本線[豊橋～米原],"0","",,,"20250925093207",,,,,0,"2025-09-25 07:55:46",RTM512,RTM512,"2025-09-25 09:32:46",RTM512,RTM512,3
data,"00000017407933","0002",交通,"00020001",鉄道情報,"000200010003",列車遅延,"2025-09-25 08:00:00","00000017407933",,"3","04","",N,西鉄甘木線 ダイヤ乱れ,西鉄天神大牟田線内での安全確認の影響で、一部列車に遅れが出ています。,西鉄天神大牟田線内での安全確認の影響で、一部列車に遅れが出ています。,"3","1",日本,"07",九州,"0413",西日本鉄道,"0415",西鉄甘木線,"0","","0","",,,"20250925080203",,,,,0,"2025-09-25 08:02:46",RTM512,RTM512,,,,0
data,"00000017407934","0002",交通,"00020001",鉄道情報,"000200010003",列車遅延,"2025-09-25 08:00:00","00000017407934",,"3","04","",N,西鉄天神大牟田線 ダイヤ乱れ,安武駅での安全確認の影響で、一部列車に遅れが出ています。,安武駅での安全確認の影響で、一部列車に遅れが出ています。,"3","1",日本,"07",九州,"0413",西日本鉄道,"0413",西鉄天神大牟田線,"0","","0","",,,"20250925080204",,,,,0,"2025-09-25 08:02:46",RTM512,RTM512,,,,0
data,"00000017407936","0002",交通,"00020001",鉄道情報,"000200010003",列車遅延,"2025-09-25 08:00:00","00000017407936",,"3","04","",N,湘南新宿ライン ダイヤ乱れ,上野東京ライン内で発生した線路内立入の影響で、一部列車に遅れが出ています。,上野東京ライン内で発生した線路内立入の影響で、一部列車に遅れが出ています。,"3","1",日本,"04",関東,"0001",JR東日本,"0025",湘南新宿ライン,"0","","0","",,,"20250925080408",,,,,0,"2025-09-25 08:04:46",RTM512,RTM512,,,,0
data,"00000017407953","0002",交通,"00020001",鉄道情報,"000200010003",列車遅延,"2025-09-25 08:10:00","00000017407953",,"3","04","",N,中央線(快速)[東京～高尾] ダイヤ乱れ,上野東京ライン内で発生した線路内立入の影響で、一部列車に遅れが出ています。,上野東京ライン内で発生した線路内立入の影響で、一部列車に遅れが出ています。,"3","1",日本,"04",関東,"0001",JR東日本,"0038",中央線(快速)[東京～高尾],"0","","0","",,,"20250925081306",,,,,0,"2025-09-25 08:13:46",RTM512,RTM512,,,,0
data,"00000017407954","0002",交通,"00020001",鉄道情報,"000200010003",列車遅延,"2025-09-25 10:20:00","00000017408238",,"3","04","",N,青梅線[立川～青梅] ダイヤ乱れ,上野東京ライン内で発生した線路内立入の影響で、一部列車に遅れが出ています。,上野東京ライン内で発生した線路内立入の影響で、一部列車に遅れが出ています。,"3","1",日本,"04",関東,"0001",JR東日本,"0043",青梅線,"0043",青梅線[立川～青梅],"0","",,,"20250925102708",,,,,0,"2025-09-25 08:13:46",RTM512,RTM512,"2025-09-25 10:27:46",RTM512,RTM512,2
data,"00000017407978","0002",交通,"00020001",鉄道情報,"000200010005",平常運転,"2025-09-25 09:30:00","00000017408242",,"3","04","",D,横須賀線 平常運転,"09:30現在、ほぼ平常通り運転しています。","09:30現在、ほぼ平常通り運転しています。","3","1",日本,"04",関東,"0001",JR東日本,"0029",横須賀線,"0","","0","",,,"20250925103021",,,,,0,"2025-09-25 08:34:46",RTM512,RTM512,"2025-09-25 10:30:46",RTM512,RTM512,2
data,"00000017407979","0002",交通,"00020001",鉄道情報,"000200010005",平常運転,"2025-09-25 10:15:00","00000017408218",,"3","04","",N,総武線(快速)[東京～千葉] 平常運転,"10:15現在、ほぼ平常通り運転しています。","10:15現在、ほぼ平常通り運転しています。","3","1",日本,"04",関東,"0001",JR東日本,"0061",総武線(快速)[東京～千葉],"0","","0","",,,"20250925101711",,,,,0,"2025-09-25 08:34:47",RTM512,RTM512,"2025-09-25 10:17:47",RTM512,RTM512,1
data,"00000017407980","0002",交通,"00020001",鉄道情報,"000200010005",平常運転,"2025-09-25 10:00:00","00000017408171",,"3","04","",N,JR宝塚線 平常運転,"10:00現在、ほぼ平常通り運転しています。","10:00現在、ほぼ平常通り運転しています。","3","1",日本,"06",近畿,"0008",JR西日本,"0265",JR宝塚線,"0","","0","",,,"20250925100009",,,,,0,"2025-09-25 08:37:46",RTM512,RTM512,"2025-09-25 10:00:47",RTM512,RTM512,1
data,"00000017407982","0002",交通,"00020001",鉄道情報,"000200010003",列車遅延,"2025-09-25 08:35:00","00000017407982",,"3","04","",N,中央総武線(各停) ダイヤ乱れ,両国～錦糸町駅間での車両点検の影響で、一部列車に遅れが出ています。,両国～錦糸町駅間での車両点検の影響で、一部列車に遅れが出ています。,"3","1",日本,"04",関東,"0001",JR東日本,"0040",中央総武線(各停),"0","","0","",,,"20250925084006",,,,,0,"2025-09-25 08:40:46",RTM512,RTM512,,,,0
data,"00000017407983","0002",交通,"00020001",鉄道情報,"000200010005",平常運転,"2025-09-25 09:40:00","00000017408358",,"3","04","",D,福岡市営空港線 平常運転,"09:40現在、ほぼ平常通り運転しています。","09:40現在、ほぼ平常通り運転しています。","3","1",日本,"07",九州,"0397",福岡市交通局,"0397",福岡市営空港線,"0","","0","",,,"20250925104020",,,,,0,"2025-09-25 08:40:46",RTM512,RTM512,"2025-09-25 10:40:46",RTM512,RTM512,2
data,"00000017407984","0002",交通,"00020001",鉄道情報,"000200010005",平常運転,"2025-09-25 09:40:00","00000017408357",,"3","04","",D,福岡市営箱崎線 平常運転,"09:40現在、ほぼ平常通り運転しています。","09:40現在、ほぼ平常通り運転しています。","3","1",日本,"07",九州,"0397",福岡市交通局,"0398",福岡市営箱崎線,"0","","0","",,,"20250925104018",,,,,0,"2025-09-25 08:40:47",RTM512,RTM512,"2025-09-25 10:40:46",RTM512,RTM512,2
data,"00000017408020","0002",交通,"00020001",鉄道情報,"000200010004",運転状況,"2025-09-25 10:05:00","00000017408191",,"3","04","",N,埼京川越線[羽沢横浜国大～川越] ダイヤ乱れ,上野東京ライン内で発生した線路内立入の影響で、一部列車に遅れや運休が出ています。,上野東京ライン内で発生した線路内立入の影響で、一部列車に遅れや運休が出ています。,"3","1",日本,"04",関東,"0001",JR東日本,"0050",埼京川越線[羽沢横浜国大～川越],"0","","0","",,,"20250925100908",,,,,0,"2025-09-25 09:04:46",RTM512,RTM512,"2025-09-25 10:09:47",RTM512,RTM512,1
data,"00000017408021","0002",交通,"00020001",鉄道情報,"000200010003",列車遅延,"2025-09-25 09:00:00","00000017408021",,"3","04","",N,りんかい線 ダイヤ乱れ,JR上野東京ライン内で発生した線路内立入の影響で、列車に遅れが出ています。,JR上野東京ライン内で発生した線路内立入の影響で、列車に遅れが出ています。,"3","1",日本,"04",関東,"0144",東京臨海高速鉄道,"0144",りんかい線,"0","","0","",,,"20250925090405",,,,,0,"2025-09-25 09:04:46",RTM512,RTM512,,,,0
data,"00000017408029","0002",交通,"00020001",鉄道情報,"000200010004",運転状況,"2025-09-25 09:05:00","00000017408029",,"3","04","",N,北大阪急行線 ダイヤ乱れ,ダイヤが乱れています。,ダイヤが乱れています。,"3","1",日本,"06",近畿,"0349",北大阪急行電鉄,"0349",北大阪急行線,"0","","0","",,,"20250925090604",,,,,0,"2025-09-25 09:06:46",RTM512,RTM512,,,,0
data,"00000017408030","0002",交通,"00020001",鉄道情報,"000200010004",運転状況,"2025-09-25 09:05:00","00000017408030",,"3","04","",N,大阪メトロ御堂筋線 ダイヤ乱れ,ダイヤが乱れています。,ダイヤが乱れています。,"3","1",日本,"06",近畿,"0321",大阪メトロ,"0321",大阪メトロ御堂筋線,"0","","0","",,,"20250925090606",,,,,0,"2025-09-25 09:06:46",RTM512,RTM512,,,,0
data,"00000017408062","0002",交通,"00020001",鉄道情報,"000200010004",運転状況,"2025-09-25 09:15:00","00000017408062",,"3","04","",N,上野東京ライン ダイヤ乱れ,線路内立入の影響で、東海道本線と宇都宮線・高崎線との直通運転を中止しています。,線路内立入の影響で、東海道本線と宇都宮線・高崎線との直通運転を中止しています。,"3","1",日本,"04",関東,"0001",JR東日本,"0627",上野東京ライン,"0","","0","",,,"20250925091905",,,,,0,"2025-09-25 09:19:49",RTM512,RTM512,,,,0
data,"00000017408069","0002",交通,"00020001",鉄道情報,"000200010005",平常運転,"2025-09-25 10:15:00","00000017408227",,"3","04","",N,相鉄線 平常運転,"10:15現在、ほぼ平常通り運転しています。","10:15現在、ほぼ平常通り運転しています。","3","1",日本,"04",関東,"0125",相模鉄道,"0125",相鉄線,"0","","0","",,,"20250925101905",,,,,0,"2025-09-25 09:22:46",RTM512,RTM512,"2025-09-25 10:19:46",RTM512,RTM512,1
data,"00000017408129","0002",交通,"00020001",鉄道情報,"000200010003",列車遅延,"2025-09-25 10:00:00","00000017408170",,"3","04","",N,奥羽本線[新庄～秋田] ダイヤ乱れ,線路内点検の影響で、一部列車に遅れが出ています。,線路内点検の影響で、一部列車に遅れが出ています。,"3","1",日本,"03",東北,"0001",JR東日本,"0456",奥羽本線[新庄～青森],"0456",奥羽本線[新庄～秋田],"0","",,,"20250925100009",,,,,0,"2025-09-25 09:43:47",RTM512,RTM512,"2025-09-25 10:00:47",RTM512,RTM512,2
